State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tripura,SEPAHIJALA,2012,Kharif     ,Cotton(lint),4,5
Tripura,SEPAHIJALA,2012,Kharif     ,Groundnut,8,7
Tripura,SEPAHIJALA,2012,Kharif     ,Jute,25,212
Tripura,SEPAHIJALA,2012,Kharif     ,Maize,329,393
Tripura,SEPAHIJALA,2012,Kharif     ,Mesta,12,101
Tripura,SEPAHIJALA,2012,Kharif     ,Moong(Green Gram),12,6
Tripura,SEPAHIJALA,2012,Kharif     ,Other Kharif pulses,121,74
Tripura,SEPAHIJALA,2012,Kharif     ,Rice,48356,147453
Tripura,SEPAHIJALA,2012,Kharif     ,Sesamum,244,131
Tripura,SEPAHIJALA,2012,Kharif     ,Urad,11,6
Tripura,SEPAHIJALA,2012,Rabi       ,Masoor,11,7
Tripura,SEPAHIJALA,2012,Rabi       ,Moong(Green Gram),19,10
Tripura,SEPAHIJALA,2012,Rabi       ,Other  Rabi pulses,88,65
Tripura,SEPAHIJALA,2012,Rabi       ,Peas & beans (Pulses),95,69
Tripura,SEPAHIJALA,2012,Rabi       ,Rapeseed &Mustard,135,108
Tripura,SEPAHIJALA,2012,Rabi       ,Urad,26,16
Tripura,SEPAHIJALA,2012,Rabi       ,Wheat,32,76
Tripura,SEPAHIJALA,2012,Whole Year ,Sugarcane,56,3005
Tripura,SOUTH TRIPURA,2012,Kharif     ,Arhar/Tur,221,158
Tripura,SOUTH TRIPURA,2012,Kharif     ,Cotton(lint),62,76
Tripura,SOUTH TRIPURA,2012,Kharif     ,Groundnut,33,35
Tripura,SOUTH TRIPURA,2012,Kharif     ,Jute,71,561
Tripura,SOUTH TRIPURA,2012,Kharif     ,Maize,650,806
Tripura,SOUTH TRIPURA,2012,Kharif     ,Mesta,85,649
Tripura,SOUTH TRIPURA,2012,Kharif     ,Moong(Green Gram),65,36
Tripura,SOUTH TRIPURA,2012,Kharif     ,Other Kharif pulses,312,181
Tripura,SOUTH TRIPURA,2012,Kharif     ,Rice,41350,118814
Tripura,SOUTH TRIPURA,2012,Kharif     ,Sesamum,345,252
Tripura,SOUTH TRIPURA,2012,Kharif     ,Urad,290,218
Tripura,SOUTH TRIPURA,2012,Rabi       ,Gram,27,19
Tripura,SOUTH TRIPURA,2012,Rabi       ,Groundnut,108,145
Tripura,SOUTH TRIPURA,2012,Rabi       ,Masoor,107,87
Tripura,SOUTH TRIPURA,2012,Rabi       ,Moong(Green Gram),61,35
Tripura,SOUTH TRIPURA,2012,Rabi       ,Other  Rabi pulses,296,248
Tripura,SOUTH TRIPURA,2012,Rabi       ,Peas & beans (Pulses),233,189
Tripura,SOUTH TRIPURA,2012,Rabi       ,Rapeseed &Mustard,357,302
Tripura,SOUTH TRIPURA,2012,Rabi       ,Urad,102,68
Tripura,SOUTH TRIPURA,2012,Rabi       ,Wheat,21,45
Tripura,SOUTH TRIPURA,2012,Whole Year ,Sugarcane,310,15037
Tripura,UNAKOTI,2012,Kharif     ,Arhar/Tur,73,58
Tripura,UNAKOTI,2012,Kharif     ,Cotton(lint),46,65
Tripura,UNAKOTI,2012,Kharif     ,Groundnut,8,14
Tripura,UNAKOTI,2012,Kharif     ,Jute,85,688
Tripura,UNAKOTI,2012,Kharif     ,Maize,220,317
Tripura,UNAKOTI,2012,Kharif     ,Mesta,83,650
Tripura,UNAKOTI,2012,Kharif     ,Moong(Green Gram),44,21
Tripura,UNAKOTI,2012,Kharif     ,Other Kharif pulses,337,209
Tripura,UNAKOTI,2012,Kharif     ,Rice,17201,48146
Tripura,UNAKOTI,2012,Kharif     ,Sesamum,232,146
Tripura,UNAKOTI,2012,Kharif     ,Urad,68,36
Tripura,UNAKOTI,2012,Rabi       ,Gram,26,18
Tripura,UNAKOTI,2012,Rabi       ,Groundnut,41,59
Tripura,UNAKOTI,2012,Rabi       ,Masoor,100,71
Tripura,UNAKOTI,2012,Rabi       ,Moong(Green Gram),48,26
Tripura,UNAKOTI,2012,Rabi       ,Other  Rabi pulses,264,206
Tripura,UNAKOTI,2012,Rabi       ,Peas & beans (Pulses),115,78
Tripura,UNAKOTI,2012,Rabi       ,Rapeseed &Mustard,285,220
Tripura,UNAKOTI,2012,Rabi       ,Urad,118,65
Tripura,UNAKOTI,2012,Rabi       ,Wheat,65,179
Tripura,UNAKOTI,2012,Whole Year ,Sugarcane,100,5489
Tripura,WEST TRIPURA,2012,Kharif     ,Arhar/Tur,132,96
Tripura,WEST TRIPURA,2012,Kharif     ,Cotton(lint),38,49
Tripura,WEST TRIPURA,2012,Kharif     ,Groundnut,60,60
Tripura,WEST TRIPURA,2012,Kharif     ,Jute,44,321
Tripura,WEST TRIPURA,2012,Kharif     ,Maize,312,440
Tripura,WEST TRIPURA,2012,Kharif     ,Mesta,19,153
Tripura,WEST TRIPURA,2012,Kharif     ,Moong(Green Gram),11,6
Tripura,WEST TRIPURA,2012,Kharif     ,Other Kharif pulses,84,59
Tripura,WEST TRIPURA,2012,Kharif     ,Rice,24729,70991
Tripura,WEST TRIPURA,2012,Kharif     ,Sesamum,115,66
Tripura,WEST TRIPURA,2012,Kharif     ,Urad,33,18
Tripura,WEST TRIPURA,2012,Rabi       ,Gram,1,1
Tripura,WEST TRIPURA,2012,Rabi       ,Groundnut,15,20
Tripura,WEST TRIPURA,2012,Rabi       ,Masoor,7,6
Tripura,WEST TRIPURA,2012,Rabi       ,Moong(Green Gram),15,8
Tripura,WEST TRIPURA,2012,Rabi       ,Other  Rabi pulses,57,40
Tripura,WEST TRIPURA,2012,Rabi       ,Peas & beans (Pulses),78,53
Tripura,WEST TRIPURA,2012,Rabi       ,Rapeseed &Mustard,115,76
Tripura,WEST TRIPURA,2012,Rabi       ,Urad,32,19
Tripura,WEST TRIPURA,2012,Rabi       ,Wheat,12,28
Tripura,WEST TRIPURA,2012,Whole Year ,Sugarcane,49,2504
Uttar Pradesh,AGRA,2012,Kharif     ,Arhar/Tur,884,995
Uttar Pradesh,AGRA,2012,Kharif     ,Bajra,115946,248945
Uttar Pradesh,AGRA,2012,Kharif     ,Cotton(lint),1072,287
Uttar Pradesh,AGRA,2012,Kharif     ,Dry chillies,695,558
Uttar Pradesh,AGRA,2012,Kharif     ,Groundnut,10,10
Uttar Pradesh,AGRA,2012,Kharif     ,Guar seed,175,142
Uttar Pradesh,AGRA,2012,Kharif     ,Jowar,127,139
Uttar Pradesh,AGRA,2012,Kharif     ,Maize,73,204
Uttar Pradesh,AGRA,2012,Kharif     ,Moong(Green Gram),67,34
Uttar Pradesh,AGRA,2012,Kharif     ,Rice,3556,8975
Uttar Pradesh,AGRA,2012,Kharif     ,Sesamum,2100,392
Uttar Pradesh,AGRA,2012,Kharif     ,Sugarcane,297,13470
Uttar Pradesh,AGRA,2012,Kharif     ,Sweet potato,143,1852
Uttar Pradesh,AGRA,2012,Kharif     ,Urad,344,228
Uttar Pradesh,AGRA,2012,Rabi       ,Barley,6134,19964
Uttar Pradesh,AGRA,2012,Rabi       ,Coriander,34,18
Uttar Pradesh,AGRA,2012,Rabi       ,Garlic,50,260
Uttar Pradesh,AGRA,2012,Rabi       ,Gram,1599,2881
Uttar Pradesh,AGRA,2012,Rabi       ,Masoor,635,1250
Uttar Pradesh,AGRA,2012,Rabi       ,Onion,72,1656
Uttar Pradesh,AGRA,2012,Rabi       ,Peas & beans (Pulses),99,205
Uttar Pradesh,AGRA,2012,Rabi       ,Potato,55879,1416980
Uttar Pradesh,AGRA,2012,Rabi       ,Rapeseed &Mustard,57422,109299
Uttar Pradesh,AGRA,2012,Rabi       ,Wheat,134889,516890
Uttar Pradesh,AGRA,2012,Summer     ,Maize,83,153
Uttar Pradesh,AGRA,2012,Summer     ,Moong(Green Gram),217,194
Uttar Pradesh,AGRA,2012,Summer     ,Onion,57,541
Uttar Pradesh,AGRA,2012,Summer     ,Rice,37,94
Uttar Pradesh,AGRA,2012,Summer     ,Urad,2,2
Uttar Pradesh,ALIGARH,2012,Kharif     ,Arhar/Tur,8331,9506
Uttar Pradesh,ALIGARH,2012,Kharif     ,Bajra,91309,227816
Uttar Pradesh,ALIGARH,2012,Kharif     ,Cotton(lint),1132,224
Uttar Pradesh,ALIGARH,2012,Kharif     ,Dry chillies,41,33
Uttar Pradesh,ALIGARH,2012,Kharif     ,Groundnut,33,33
Uttar Pradesh,ALIGARH,2012,Kharif     ,Guar seed,110,90
Uttar Pradesh,ALIGARH,2012,Kharif     ,Maize,16307,43638
Uttar Pradesh,ALIGARH,2012,Kharif     ,Moong(Green Gram),176,193
Uttar Pradesh,ALIGARH,2012,Kharif     ,Rice,85311,209609
Uttar Pradesh,ALIGARH,2012,Kharif     ,Sesamum,47,9
Uttar Pradesh,ALIGARH,2012,Kharif     ,Sugarcane,10593,652190
Uttar Pradesh,ALIGARH,2012,Kharif     ,Sweet potato,269,3483
Uttar Pradesh,ALIGARH,2012,Kharif     ,Urad,714,473
Uttar Pradesh,ALIGARH,2012,Rabi       ,Barley,10294,33251
Uttar Pradesh,ALIGARH,2012,Rabi       ,Coriander,96,52
Uttar Pradesh,ALIGARH,2012,Rabi       ,Garlic,276,1434
Uttar Pradesh,ALIGARH,2012,Rabi       ,Gram,23,25
Uttar Pradesh,ALIGARH,2012,Rabi       ,Masoor,1224,1726
Uttar Pradesh,ALIGARH,2012,Rabi       ,Onion,31,713
Uttar Pradesh,ALIGARH,2012,Rabi       ,Peas & beans (Pulses),131,196
Uttar Pradesh,ALIGARH,2012,Rabi       ,Potato,25177,689472
Uttar Pradesh,ALIGARH,2012,Rabi       ,Rapeseed &Mustard,20479,40824
Uttar Pradesh,ALIGARH,2012,Rabi       ,Tobacco,1,6
Uttar Pradesh,ALIGARH,2012,Rabi       ,Turmeric,11,31
Uttar Pradesh,ALIGARH,2012,Rabi       ,Wheat,218374,756666
Uttar Pradesh,ALIGARH,2012,Summer     ,Banana,1,45
Uttar Pradesh,ALIGARH,2012,Summer     ,Maize,379,700
Uttar Pradesh,ALIGARH,2012,Summer     ,Moong(Green Gram),3283,2131
Uttar Pradesh,ALIGARH,2012,Summer     ,Onion,32,348
Uttar Pradesh,ALIGARH,2012,Summer     ,Sunflower,110,86
Uttar Pradesh,ALIGARH,2012,Summer     ,Urad,147,150
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,Arhar/Tur,15086,17585
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,Bajra,28879,26474
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,Dry chillies,119,96
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,Guar seed,27,22
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,Jowar,5342,8073
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,Maize,160,182
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,Moong(Green Gram),6,3
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,Rice,148937,427300
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,Sannhamp,25,9
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,Sesamum,693,137
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,Sugarcane,1019,62298
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,Sweet potato,49,634
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,Urad,604,424
Uttar Pradesh,ALLAHABAD,2012,Rabi       ,Barley,4950,13642
Uttar Pradesh,ALLAHABAD,2012,Rabi       ,Coriander,17,9
Uttar Pradesh,ALLAHABAD,2012,Rabi       ,Garlic,10,52
Uttar Pradesh,ALLAHABAD,2012,Rabi       ,Gram,15580,13011
Uttar Pradesh,ALLAHABAD,2012,Rabi       ,Linseed,1061,638
Uttar Pradesh,ALLAHABAD,2012,Rabi       ,Maize,10,31
Uttar Pradesh,ALLAHABAD,2012,Rabi       ,Masoor,7053,5861
Uttar Pradesh,ALLAHABAD,2012,Rabi       ,Onion,351,8074
Uttar Pradesh,ALLAHABAD,2012,Rabi       ,Peas & beans (Pulses),4173,4832
Uttar Pradesh,ALLAHABAD,2012,Rabi       ,Potato,13438,197552
Uttar Pradesh,ALLAHABAD,2012,Rabi       ,Rapeseed &Mustard,1169,1177
Uttar Pradesh,ALLAHABAD,2012,Rabi       ,Wheat,220342,549112
Uttar Pradesh,ALLAHABAD,2012,Summer     ,Moong(Green Gram),3448,3365
Uttar Pradesh,ALLAHABAD,2012,Summer     ,Onion,76,827
Uttar Pradesh,ALLAHABAD,2012,Summer     ,Urad,2904,2959
Uttar Pradesh,AMBEDKAR NAGAR,2012,Kharif     ,Arhar/Tur,2449,2545
Uttar Pradesh,AMBEDKAR NAGAR,2012,Kharif     ,Bajra,8,7
Uttar Pradesh,AMBEDKAR NAGAR,2012,Kharif     ,Dry chillies,32,26
Uttar Pradesh,AMBEDKAR NAGAR,2012,Kharif     ,Guar seed,19,15
Uttar Pradesh,AMBEDKAR NAGAR,2012,Kharif     ,Jowar,819,866
Uttar Pradesh,AMBEDKAR NAGAR,2012,Kharif     ,Maize,418,436
Uttar Pradesh,AMBEDKAR NAGAR,2012,Kharif     ,Moong(Green Gram),17,9
Uttar Pradesh,AMBEDKAR NAGAR,2012,Kharif     ,Rice,115800,319492
Uttar Pradesh,AMBEDKAR NAGAR,2012,Kharif     ,Sesamum,10,2
Uttar Pradesh,AMBEDKAR NAGAR,2012,Kharif     ,Sugarcane,12563,782590
Uttar Pradesh,AMBEDKAR NAGAR,2012,Kharif     ,Sweet potato,8,104
Uttar Pradesh,AMBEDKAR NAGAR,2012,Kharif     ,Urad,64,48
Uttar Pradesh,AMBEDKAR NAGAR,2012,Rabi       ,Barley,856,2290
Uttar Pradesh,AMBEDKAR NAGAR,2012,Rabi       ,Coriander,111,60
Uttar Pradesh,AMBEDKAR NAGAR,2012,Rabi       ,Garlic,26,135
Uttar Pradesh,AMBEDKAR NAGAR,2012,Rabi       ,Gram,1387,1261
Uttar Pradesh,AMBEDKAR NAGAR,2012,Rabi       ,Maize,13,41
Uttar Pradesh,AMBEDKAR NAGAR,2012,Rabi       ,Masoor,217,153
Uttar Pradesh,AMBEDKAR NAGAR,2012,Rabi       ,Onion,65,1495
Uttar Pradesh,AMBEDKAR NAGAR,2012,Rabi       ,Peas & beans (Pulses),3716,3218
Uttar Pradesh,AMBEDKAR NAGAR,2012,Rabi       ,Potato,4534,76905
Uttar Pradesh,AMBEDKAR NAGAR,2012,Rabi       ,Rapeseed &Mustard,3988,2953
Uttar Pradesh,AMBEDKAR NAGAR,2012,Rabi       ,Tobacco,193,1044
Uttar Pradesh,AMBEDKAR NAGAR,2012,Rabi       ,Wheat,117083,391291
Uttar Pradesh,AMBEDKAR NAGAR,2012,Summer     ,Maize,261,482
Uttar Pradesh,AMBEDKAR NAGAR,2012,Summer     ,Moong(Green Gram),227,154
Uttar Pradesh,AMBEDKAR NAGAR,2012,Summer     ,Onion,136,1117
Uttar Pradesh,AMBEDKAR NAGAR,2012,Summer     ,Sunflower,3,2
Uttar Pradesh,AMBEDKAR NAGAR,2012,Summer     ,Urad,567,369
Uttar Pradesh,AMETHI,2012,Kharif     ,Arhar/Tur,3965,3556
Uttar Pradesh,AMETHI,2012,Kharif     ,Bajra,486,410
Uttar Pradesh,AMETHI,2012,Kharif     ,Dry chillies,29,23
Uttar Pradesh,AMETHI,2012,Kharif     ,Groundnut,5,5
Uttar Pradesh,AMETHI,2012,Kharif     ,Guar seed,1,1
Uttar Pradesh,AMETHI,2012,Kharif     ,Jowar,4060,4018
Uttar Pradesh,AMETHI,2012,Kharif     ,Maize,399,416
Uttar Pradesh,AMETHI,2012,Kharif     ,Moong(Green Gram),96,49
Uttar Pradesh,AMETHI,2012,Kharif     ,Rice,118227,308454
Uttar Pradesh,AMETHI,2012,Kharif     ,Sesamum,596,111
Uttar Pradesh,AMETHI,2012,Kharif     ,Small millets,94,95
Uttar Pradesh,AMETHI,2012,Kharif     ,Sugarcane,1506,93814
Uttar Pradesh,AMETHI,2012,Kharif     ,Sweet potato,768,9943
Uttar Pradesh,AMETHI,2012,Kharif     ,Urad,4747,2673
Uttar Pradesh,AMETHI,2012,Rabi       ,Barley,1659,4438
Uttar Pradesh,AMETHI,2012,Rabi       ,Coriander,29,15
Uttar Pradesh,AMETHI,2012,Rabi       ,Garlic,15,78
Uttar Pradesh,AMETHI,2012,Rabi       ,Gram,2924,2658
Uttar Pradesh,AMETHI,2012,Rabi       ,Linseed,64,29
Uttar Pradesh,AMETHI,2012,Rabi       ,Masoor,1579,1110
Uttar Pradesh,AMETHI,2012,Rabi       ,Onion,165,3796
Uttar Pradesh,AMETHI,2012,Rabi       ,Peas & beans (Pulses),5133,4445
Uttar Pradesh,AMETHI,2012,Rabi       ,Potato,4130,62983
Uttar Pradesh,AMETHI,2012,Rabi       ,Rapeseed &Mustard,3014,2231
Uttar Pradesh,AMETHI,2012,Rabi       ,Turmeric,1,3
Uttar Pradesh,AMETHI,2012,Rabi       ,Wheat,126450,387190
Uttar Pradesh,AMETHI,2012,Summer     ,Maize,29,54
Uttar Pradesh,AMETHI,2012,Summer     ,Moong(Green Gram),648,440
Uttar Pradesh,AMETHI,2012,Summer     ,Onion,531,4361
Uttar Pradesh,AMETHI,2012,Summer     ,Sunflower,18,14
Uttar Pradesh,AMETHI,2012,Summer     ,Urad,4191,2702
Uttar Pradesh,AMROHA,2012,Kharif     ,Arhar/Tur,227,194
Uttar Pradesh,AMROHA,2012,Kharif     ,Bajra,3953,2241
Uttar Pradesh,AMROHA,2012,Kharif     ,Dry chillies,62,50
Uttar Pradesh,AMROHA,2012,Kharif     ,Groundnut,4,4
Uttar Pradesh,AMROHA,2012,Kharif     ,Maize,1458,1311
Uttar Pradesh,AMROHA,2012,Kharif     ,Moong(Green Gram),33,17
Uttar Pradesh,AMROHA,2012,Kharif     ,Rice,22530,40914
Uttar Pradesh,AMROHA,2012,Kharif     ,Sesamum,23,4
Uttar Pradesh,AMROHA,2012,Kharif     ,Sugarcane,80944,5200490
Uttar Pradesh,AMROHA,2012,Kharif     ,Sweet potato,77,997
Uttar Pradesh,AMROHA,2012,Kharif     ,Urad,2668,2433
Uttar Pradesh,AMROHA,2012,Rabi       ,Barley,41,109
Uttar Pradesh,AMROHA,2012,Rabi       ,Masoor,87,78
Uttar Pradesh,AMROHA,2012,Rabi       ,Onion,10,230
Uttar Pradesh,AMROHA,2012,Rabi       ,Peas & beans (Pulses),38,49
Uttar Pradesh,AMROHA,2012,Rabi       ,Potato,3029,40337
Uttar Pradesh,AMROHA,2012,Rabi       ,Rapeseed &Mustard,3480,4863
Uttar Pradesh,AMROHA,2012,Rabi       ,Wheat,90059,289179
Uttar Pradesh,AMROHA,2012,Summer     ,Maize,369,682
Uttar Pradesh,AMROHA,2012,Summer     ,Urad,1,1
Uttar Pradesh,AURAIYA,2012,Kharif     ,Arhar/Tur,4600,5341
Uttar Pradesh,AURAIYA,2012,Kharif     ,Bajra,29943,71736
Uttar Pradesh,AURAIYA,2012,Kharif     ,Dry chillies,12,10
Uttar Pradesh,AURAIYA,2012,Kharif     ,Groundnut,149,148
Uttar Pradesh,AURAIYA,2012,Kharif     ,Guar seed,64,52
Uttar Pradesh,AURAIYA,2012,Kharif     ,Jowar,1017,1397
Uttar Pradesh,AURAIYA,2012,Kharif     ,Maize,8615,22356
Uttar Pradesh,AURAIYA,2012,Kharif     ,Moong(Green Gram),85,43
Uttar Pradesh,AURAIYA,2012,Kharif     ,Rice,52566,164321
Uttar Pradesh,AURAIYA,2012,Kharif     ,Sesamum,958,191
Uttar Pradesh,AURAIYA,2012,Kharif     ,Sugarcane,684,41522
Uttar Pradesh,AURAIYA,2012,Kharif     ,Sweet potato,59,764
Uttar Pradesh,AURAIYA,2012,Kharif     ,Urad,1032,713
Uttar Pradesh,AURAIYA,2012,Rabi       ,Barley,2552,7972
Uttar Pradesh,AURAIYA,2012,Rabi       ,Coriander,15,8
Uttar Pradesh,AURAIYA,2012,Rabi       ,Garlic,2213,11494
Uttar Pradesh,AURAIYA,2012,Rabi       ,Gram,5499,7748
Uttar Pradesh,AURAIYA,2012,Rabi       ,Linseed,2,1
Uttar Pradesh,AURAIYA,2012,Rabi       ,Masoor,34,41
Uttar Pradesh,AURAIYA,2012,Rabi       ,Onion,27,621
Uttar Pradesh,AURAIYA,2012,Rabi       ,Peas & beans (Pulses),110,177
Uttar Pradesh,AURAIYA,2012,Rabi       ,Potato,5066,157051
Uttar Pradesh,AURAIYA,2012,Rabi       ,Rapeseed &Mustard,13516,19621
Uttar Pradesh,AURAIYA,2012,Rabi       ,Wheat,103644,376020
Uttar Pradesh,AURAIYA,2012,Summer     ,Banana,3,134
Uttar Pradesh,AURAIYA,2012,Summer     ,Maize,1566,2893
Uttar Pradesh,AURAIYA,2012,Summer     ,Moong(Green Gram),1002,827
Uttar Pradesh,AURAIYA,2012,Summer     ,Onion,51,581
Uttar Pradesh,AURAIYA,2012,Summer     ,Urad,712,576
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Arhar/Tur,9223,10096
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Bajra,69,133
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Dry chillies,49,39
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Groundnut,90,89
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Guar seed,47,38
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Jowar,13,19
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Maize,6550,11705
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Moong(Green Gram),2,1
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Rice,210961,453777
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Sannhamp,36,13
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Sesamum,58,11
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Small millets,10,9
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Soyabean,2,3
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Sugarcane,19099,1109652
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Sweet potato,4,52
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Urad,246,163
Uttar Pradesh,AZAMGARH,2012,Rabi       ,Barley,3056,7979
Uttar Pradesh,AZAMGARH,2012,Rabi       ,Coriander,38,21
Uttar Pradesh,AZAMGARH,2012,Rabi       ,Garlic,31,161
Uttar Pradesh,AZAMGARH,2012,Rabi       ,Gram,3384,5620
Uttar Pradesh,AZAMGARH,2012,Rabi       ,Masoor,49,65
Uttar Pradesh,AZAMGARH,2012,Rabi       ,Onion,66,1518
Uttar Pradesh,AZAMGARH,2012,Rabi       ,Peas & beans (Pulses),6641,9835
Uttar Pradesh,AZAMGARH,2012,Rabi       ,Potato,5072,125633
Uttar Pradesh,AZAMGARH,2012,Rabi       ,Rapeseed &Mustard,2329,2937
Uttar Pradesh,AZAMGARH,2012,Rabi       ,Tobacco,204,1103
Uttar Pradesh,AZAMGARH,2012,Rabi       ,Turmeric,1,3
Uttar Pradesh,AZAMGARH,2012,Rabi       ,Wheat,235690,693636
Uttar Pradesh,AZAMGARH,2012,Summer     ,Maize,303,560
Uttar Pradesh,AZAMGARH,2012,Summer     ,Moong(Green Gram),53,43
Uttar Pradesh,AZAMGARH,2012,Summer     ,Onion,587,5568
Uttar Pradesh,AZAMGARH,2012,Summer     ,Rice,1,2
Uttar Pradesh,AZAMGARH,2012,Summer     ,Sunflower,25,19
Uttar Pradesh,AZAMGARH,2012,Summer     ,Urad,170,118
Uttar Pradesh,BAGHPAT,2012,Kharif     ,Arhar/Tur,751,736
Uttar Pradesh,BAGHPAT,2012,Kharif     ,Bajra,440,1024
Uttar Pradesh,BAGHPAT,2012,Kharif     ,Cotton(lint),38,9
Uttar Pradesh,BAGHPAT,2012,Kharif     ,Dry chillies,11,9
Uttar Pradesh,BAGHPAT,2012,Kharif     ,Rice,5088,15483
Uttar Pradesh,BAGHPAT,2012,Kharif     ,Sugarcane,73561,5404085
Uttar Pradesh,BAGHPAT,2012,Kharif     ,Sweet potato,1,13
Uttar Pradesh,BAGHPAT,2012,Kharif     ,Urad,521,345
Uttar Pradesh,BAGHPAT,2012,Rabi       ,Barley,53,141
Uttar Pradesh,BAGHPAT,2012,Rabi       ,Gram,13,14
Uttar Pradesh,BAGHPAT,2012,Rabi       ,Masoor,57,51
Uttar Pradesh,BAGHPAT,2012,Rabi       ,Onion,35,805
Uttar Pradesh,BAGHPAT,2012,Rabi       ,Peas & beans (Pulses),8,12
Uttar Pradesh,BAGHPAT,2012,Rabi       ,Potato,249,5559
Uttar Pradesh,BAGHPAT,2012,Rabi       ,Rapeseed &Mustard,1691,2235
Uttar Pradesh,BAGHPAT,2012,Rabi       ,Wheat,53718,238830
Uttar Pradesh,BAGHPAT,2012,Summer     ,Banana,1,45
Uttar Pradesh,BAGHPAT,2012,Summer     ,Moong(Green Gram),48,33
Uttar Pradesh,BAGHPAT,2012,Summer     ,Onion,40,435
Uttar Pradesh,BAGHPAT,2012,Summer     ,Urad,180,124
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Arhar/Tur,3165,1786
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Bajra,20,41
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Dry chillies,190,152
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Dry ginger,56,274
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Groundnut,1482,1472
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Guar seed,33,27
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Jowar,47,61
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Maize,73289,95642
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Rice,159182,380445
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Sesamum,470,88
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Small millets,33,35
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Soyabean,53,75
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Sugarcane,24326,1312047
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Sweet potato,89,1152
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Urad,1416,939
Uttar Pradesh,BAHRAICH,2012,Rabi       ,Barley,735,1956
Uttar Pradesh,BAHRAICH,2012,Rabi       ,Coriander,173,93
Uttar Pradesh,BAHRAICH,2012,Rabi       ,Garlic,135,701
Uttar Pradesh,BAHRAICH,2012,Rabi       ,Gram,238,264
Uttar Pradesh,BAHRAICH,2012,Rabi       ,Linseed,84,38
Uttar Pradesh,BAHRAICH,2012,Rabi       ,Maize,78,244
Uttar Pradesh,BAHRAICH,2012,Rabi       ,Masoor,41978,39249
Uttar Pradesh,BAHRAICH,2012,Rabi       ,Onion,56,1288
Uttar Pradesh,BAHRAICH,2012,Rabi       ,Peas & beans (Pulses),1243,1857
Uttar Pradesh,BAHRAICH,2012,Rabi       ,Potato,2334,56838
Uttar Pradesh,BAHRAICH,2012,Rabi       ,Rapeseed &Mustard,6560,5166
Uttar Pradesh,BAHRAICH,2012,Rabi       ,Turmeric,100,283
Uttar Pradesh,BAHRAICH,2012,Rabi       ,Wheat,160153,455635
Uttar Pradesh,BAHRAICH,2012,Summer     ,Banana,82,3661
Uttar Pradesh,BAHRAICH,2012,Summer     ,Maize,2023,3737
Uttar Pradesh,BAHRAICH,2012,Summer     ,Moong(Green Gram),27,22
Uttar Pradesh,BAHRAICH,2012,Summer     ,Onion,690,8069
Uttar Pradesh,BAHRAICH,2012,Summer     ,Sunflower,16,12
Uttar Pradesh,BAHRAICH,2012,Summer     ,Urad,394,273
Uttar Pradesh,BALLIA,2012,Kharif     ,Arhar/Tur,6038,6777
Uttar Pradesh,BALLIA,2012,Kharif     ,Bajra,2060,3959
