state,date,rain_in_mm
MAHARASHTRA,01-08-2007,269.3
MAHARASHTRA,01-09-2007,326.5
MAHARASHTRA,01-10-2007,205.2
MAHARASHTRA,01-11-2007,274.4
MAHARASHTRA,01-12-2007,44.2
MAHARASHTRA,01-01-2008,4.7
MAHARASHTRA,01-02-2008,1.5
MAHARASHTRA,01-03-2008,0.1
MAHARASHTRA,01-04-2008,18.1
MAHARASHTRA,01-05-2008,162.1
MAHARASHTRA,01-06-2008,401.2
MAHARASHTRA,01-07-2008,266.4
MAHARASHTRA,01-08-2008,185
MAHARASHTRA,01-09-2008,145.1
MAHARASHTRA,01-10-2008,87.4
MAHARASHTRA,01-11-2008,166.2
MAHARASHTRA,01-12-2008,132.3
MAHARASHTRA,01-01-2009,101.7
MAHARASHTRA,01-02-2009,8
MAHARASHTRA,01-03-2009,0.7
MAHARASHTRA,01-04-2009,12.5
MAHARASHTRA,01-05-2009,319
MAHARASHTRA,01-06-2009,448.9
MAHARASHTRA,01-07-2009,521.9
MAHARASHTRA,01-08-2009,563.8
MAHARASHTRA,01-09-2009,263.3
MAHARASHTRA,01-10-2009,402.4
MAHARASHTRA,01-11-2009,268.5
MAHARASHTRA,01-12-2009,246.4
MAHARASHTRA,01-01-2010,0.6
MAHARASHTRA,01-02-2010,13.2
MAHARASHTRA,01-03-2010,237.8
MAHARASHTRA,01-04-2010,466.9
MAHARASHTRA,01-05-2010,312.7
MAHARASHTRA,01-06-2010,509.9
MAHARASHTRA,01-07-2010,378
MAHARASHTRA,01-08-2010,321.5
MAHARASHTRA,01-09-2010,444.2
MAHARASHTRA,01-10-2010,97.7
MAHARASHTRA,01-11-2010,58.9
MAHARASHTRA,01-12-2010,14.2
MAHARASHTRA,01-01-2011,0.5
MAHARASHTRA,01-02-2011,3.1
MAHARASHTRA,01-03-2011,99.6
MAHARASHTRA,01-04-2011,389.3
MAHARASHTRA,01-05-2011,393.4
MAHARASHTRA,01-06-2011,569.7
MAHARASHTRA,01-07-2011,415.1
MAHARASHTRA,01-08-2011,387
MAHARASHTRA,01-09-2011,318.3
MAHARASHTRA,01-10-2011,116.2
MAHARASHTRA,01-11-2011,11.6
MAHARASHTRA,01-12-2011,7.6
MAHARASHTRA,01-01-2012,1
MAHARASHTRA,01-02-2012,7.9
MAHARASHTRA,01-03-2012,85.8
MAHARASHTRA,01-04-2012,161.5
MAHARASHTRA,01-05-2012,294
MAHARASHTRA,01-06-2012,411.6
MAHARASHTRA,01-07-2012,367.5
MAHARASHTRA,01-08-2012,393.2
MAHARASHTRA,01-09-2012,309.8
MAHARASHTRA,01-10-2012,220.2
MAHARASHTRA,01-11-2012,9.2
MAHARASHTRA,01-12-2012,33.5
MAHARASHTRA,01-01-2013,5.6
MAHARASHTRA,01-02-2013,19.6
MAHARASHTRA,01-03-2013,77.6
MAHARASHTRA,01-04-2013,176.6
MAHARASHTRA,01-05-2013,335.9
MAHARASHTRA,01-06-2013,558.1
MAHARASHTRA,01-07-2013,593.4
MAHARASHTRA,01-08-2013,461.3
MAHARASHTRA,01-09-2013,308.1
MAHARASHTRA,01-10-2013,66.2
MAHARASHTRA,01-11-2013,7.9
MAHARASHTRA,01-12-2013,2.2
MAHARASHTRA,01-01-2014,0.2
MAHARASHTRA,01-02-2014,10.3
MAHARASHTRA,01-03-2014,8
MAHARASHTRA,01-04-2014,15.9
MAHARASHTRA,01-05-2014,127.5
MAHARASHTRA,01-06-2014,189.3
MAHARASHTRA,01-07-2014,196.3
MAHARASHTRA,01-08-2014,192.6
MAHARASHTRA,01-09-2014,192.6
MAHARASHTRA,01-10-2014,96.2
MAHARASHTRA,01-11-2014,6.3
MAHARASHTRA,01-12-2014,29.7
MAHARASHTRA,01-01-2015,8.8
MAHARASHTRA,01-02-2015,1.2
MAHARASHTRA,01-03-2015,5.6
MAHARASHTRA,01-04-2015,7.8
MAHARASHTRA,01-05-2015,93
MAHARASHTRA,01-06-2015,146.4
MAHARASHTRA,01-07-2015,304.9
MAHARASHTRA,01-08-2015,282.7
MAHARASHTRA,01-09-2015,236
MAHARASHTRA,01-10-2015,133
MAHARASHTRA,01-11-2015,35.6
MAHARASHTRA,01-12-2015,37.2
MAHARASHTRA,01-01-1997,0.2
MAHARASHTRA,01-02-1997,2.3
MAHARASHTRA,01-03-1997,0.9
MAHARASHTRA,01-04-1997,6.3
MAHARASHTRA,01-05-1997,29.2
MAHARASHTRA,01-06-1997,92.6
MAHARASHTRA,01-07-1997,170.2
MAHARASHTRA,01-08-1997,155.1
MAHARASHTRA,01-09-1997,160.5
MAHARASHTRA,01-10-1997,55.1
MAHARASHTRA,01-11-1997,4.7
MAHARASHTRA,01-12-1997,20
MAHARASHTRA,01-01-1998,0.1
MAHARASHTRA,01-02-1998,1.1
MAHARASHTRA,01-03-1998,0.2
MAHARASHTRA,01-04-1998,6.5
MAHARASHTRA,01-05-1998,44.4
MAHARASHTRA,01-06-1998,80.9
MAHARASHTRA,01-07-1998,191.2
MAHARASHTRA,01-08-1998,158.4
MAHARASHTRA,01-09-1998,105.7
MAHARASHTRA,01-10-1998,33.6
MAHARASHTRA,01-11-1998,5
MAHARASHTRA,01-12-1998,2.1
MAHARASHTRA,01-01-1999,2.2
MAHARASHTRA,01-02-1999,10
MAHARASHTRA,01-03-1999,0
MAHARASHTRA,01-04-1999,0
MAHARASHTRA,01-05-1999,14.7
MAHARASHTRA,01-06-1999,23.9
MAHARASHTRA,01-07-1999,220.8
MAHARASHTRA,01-08-1999,215.9
MAHARASHTRA,01-09-1999,184.5
MAHARASHTRA,01-10-1999,15.5
MAHARASHTRA,01-11-1999,4.5
MAHARASHTRA,01-12-1999,0.1
MAHARASHTRA,01-01-2000,3.2
MAHARASHTRA,01-02-2000,13.7
MAHARASHTRA,01-03-2000,0.2
MAHARASHTRA,01-04-2000,0.4
MAHARASHTRA,01-05-2000,9.3
MAHARASHTRA,01-06-2000,12.5
MAHARASHTRA,01-07-2000,282
MAHARASHTRA,01-08-2000,213.8
MAHARASHTRA,01-09-2000,263.9
MAHARASHTRA,01-10-2000,4.7
MAHARASHTRA,01-11-2000,12.8
MAHARASHTRA,01-12-2000,4.1
MAHARASHTRA,01-01-2001,11.4
MAHARASHTRA,01-02-2001,62.1
MAHARASHTRA,01-03-2001,3.8
MAHARASHTRA,01-04-2001,13.8
MAHARASHTRA,01-05-2001,47
MAHARASHTRA,01-06-2001,72.7
MAHARASHTRA,01-07-2001,455.8
MAHARASHTRA,01-08-2001,335.7
MAHARASHTRA,01-09-2001,389.7
MAHARASHTRA,01-10-2001,8
MAHARASHTRA,01-11-2001,4.5
MAHARASHTRA,01-12-2001,19.5
MAHARASHTRA,01-01-2002,4.8
MAHARASHTRA,01-02-2002,10.2
MAHARASHTRA,01-03-2002,0.5
MAHARASHTRA,01-04-2002,0.8
MAHARASHTRA,01-05-2002,5.9
MAHARASHTRA,01-06-2002,29.1
MAHARASHTRA,01-07-2002,189.3
MAHARASHTRA,01-08-2002,198.5
MAHARASHTRA,01-09-2002,183.9
MAHARASHTRA,01-10-2002,1.1
MAHARASHTRA,01-11-2002,3.5
MAHARASHTRA,01-12-2002,12.8
MAHARASHTRA,01-01-2003,3.8
MAHARASHTRA,01-02-2003,13.8
MAHARASHTRA,01-03-2003,1.9
MAHARASHTRA,01-04-2003,0.7
MAHARASHTRA,01-05-2003,6
MAHARASHTRA,01-06-2003,41.8
MAHARASHTRA,01-07-2003,143.8
MAHARASHTRA,01-08-2003,96.7
MAHARASHTRA,01-09-2003,112.8
MAHARASHTRA,01-10-2003,4.7
MAHARASHTRA,01-11-2003,1.1
MAHARASHTRA,01-12-2003,24.4
MAHARASHTRA,01-01-2004,25.5
MAHARASHTRA,01-02-2004,96.6
MAHARASHTRA,01-03-2004,45.1
MAHARASHTRA,01-04-2004,60.3
MAHARASHTRA,01-05-2004,81.4
MAHARASHTRA,01-06-2004,108.5
MAHARASHTRA,01-07-2004,291.8
MAHARASHTRA,01-08-2004,274.1
MAHARASHTRA,01-09-2004,176.7
MAHARASHTRA,01-10-2004,30.5
MAHARASHTRA,01-11-2004,10.8
MAHARASHTRA,01-12-2004,58.1
MAHARASHTRA,01-01-2005,30.9
MAHARASHTRA,01-02-2005,142.2
MAHARASHTRA,01-03-2005,34.9
MAHARASHTRA,01-04-2005,63.9
MAHARASHTRA,01-05-2005,128.3
MAHARASHTRA,01-06-2005,67.4
MAHARASHTRA,01-07-2005,137.3
MAHARASHTRA,01-08-2005,253.2
MAHARASHTRA,01-09-2005,65
MAHARASHTRA,01-10-2005,25
MAHARASHTRA,01-11-2005,13.6
MAHARASHTRA,01-12-2005,36.1
MAHARASHTRA,01-01-2006,1.9
MAHARASHTRA,01-02-2006,1.7
MAHARASHTRA,01-03-2006,0.6
MAHARASHTRA,01-04-2006,0.6
MAHARASHTRA,01-05-2006,3
MAHARASHTRA,01-06-2006,49.5
MAHARASHTRA,01-07-2006,129.9
MAHARASHTRA,01-08-2006,163.4
MAHARASHTRA,01-09-2006,96.5
MAHARASHTRA,01-10-2006,0.9
MAHARASHTRA,01-11-2006,20.1
MAHARASHTRA,01-12-2006,5.2
MAHARASHTRA,01-01-2007,1.9
MAHARASHTRA,01-02-2007,2.4
MAHARASHTRA,01-03-2007,0.5
MAHARASHTRA,01-04-2007,0.4
MAHARASHTRA,01-05-2007,0.7
MAHARASHTRA,01-06-2007,27.3
MAHARASHTRA,01-07-2007,196.2
MAHARASHTRA,01-08-2007,275.9
MAHARASHTRA,01-09-2007,128.9
MAHARASHTRA,01-10-2007,0.8
MAHARASHTRA,01-11-2007,49.5
MAHARASHTRA,01-12-2007,5
MAHARASHTRA,01-01-2008,2.2
MAHARASHTRA,01-02-2008,5.4
MAHARASHTRA,01-03-2008,0.8
MAHARASHTRA,01-04-2008,0.1
MAHARASHTRA,01-05-2008,0.4
MAHARASHTRA,01-06-2008,62.2
MAHARASHTRA,01-07-2008,258.5
MAHARASHTRA,01-08-2008,291.5
MAHARASHTRA,01-09-2008,136.1
MAHARASHTRA,01-10-2008,13.6
MAHARASHTRA,01-11-2008,4.6
MAHARASHTRA,01-12-2008,0.8
MAHARASHTRA,01-01-2009,2.9
MAHARASHTRA,01-02-2009,10.4
MAHARASHTRA,01-03-2009,0.1
MAHARASHTRA,01-04-2009,0.7
MAHARASHTRA,01-05-2009,1.7
MAHARASHTRA,01-06-2009,58.4
MAHARASHTRA,01-07-2009,363.3
MAHARASHTRA,01-08-2009,271.9
MAHARASHTRA,01-09-2009,213.4
MAHARASHTRA,01-10-2009,23.6
MAHARASHTRA,01-11-2009,10.9
MAHARASHTRA,01-12-2009,3.3
MAHARASHTRA,01-01-2010,0.2
MAHARASHTRA,01-02-2010,0
MAHARASHTRA,01-03-2010,0
MAHARASHTRA,01-04-2010,0
MAHARASHTRA,01-05-2010,0
MAHARASHTRA,01-06-2010,59.3
MAHARASHTRA,01-07-2010,328.2
MAHARASHTRA,01-08-2010,431
MAHARASHTRA,01-09-2010,216.6
MAHARASHTRA,01-10-2010,12.2
MAHARASHTRA,01-11-2010,41
MAHARASHTRA,01-12-2010,0.2
MAHARASHTRA,01-01-2011,0.1
MAHARASHTRA,01-02-2011,0
MAHARASHTRA,01-03-2011,0
MAHARASHTRA,01-04-2011,0
MAHARASHTRA,01-05-2011,0.1
MAHARASHTRA,01-06-2011,71.1
MAHARASHTRA,01-07-2011,393.8
MAHARASHTRA,01-08-2011,391.3
MAHARASHTRA,01-09-2011,187.6
MAHARASHTRA,01-10-2011,11.6
MAHARASHTRA,01-11-2011,64.3
MAHARASHTRA,01-12-2011,0
MAHARASHTRA,01-01-2012,2.7
MAHARASHTRA,01-02-2012,0
MAHARASHTRA,01-03-2012,0
MAHARASHTRA,01-04-2012,1.5
MAHARASHTRA,01-05-2012,8.2
MAHARASHTRA,01-06-2012,680.8
MAHARASHTRA,01-07-2012,1405.3
MAHARASHTRA,01-08-2012,850
MAHARASHTRA,01-09-2012,531.3
MAHARASHTRA,01-10-2012,190.2
MAHARASHTRA,01-11-2012,106.7
MAHARASHTRA,01-12-2012,1.4
MAHARASHTRA,01-01-2013,2.9
MAHARASHTRA,01-02-2013,0.1
MAHARASHTRA,01-03-2013,0.9
MAHARASHTRA,01-04-2013,2.3
MAHARASHTRA,01-05-2013,5.4
MAHARASHTRA,01-06-2013,185.6
MAHARASHTRA,01-07-2013,280.9
MAHARASHTRA,01-08-2013,233.2
MAHARASHTRA,01-09-2013,165.6
MAHARASHTRA,01-10-2013,77.1
MAHARASHTRA,01-11-2013,73.4
MAHARASHTRA,01-12-2013,0.2
MAHARASHTRA,01-01-2014,4.3
MAHARASHTRA,01-02-2014,5.8
MAHARASHTRA,01-03-2014,3.9
MAHARASHTRA,01-04-2014,0.7
MAHARASHTRA,01-05-2014,4.6
MAHARASHTRA,01-06-2014,119.7
MAHARASHTRA,01-07-2014,329.5
MAHARASHTRA,01-08-2014,291.4
MAHARASHTRA,01-09-2014,157.3
MAHARASHTRA,01-10-2014,57.7
MAHARASHTRA,01-11-2014,36.8
MAHARASHTRA,01-12-2014,0
MAHARASHTRA,01-01-2015,14
MAHARASHTRA,01-02-2015,1.9
MAHARASHTRA,01-03-2015,7.5
MAHARASHTRA,01-04-2015,0.3
MAHARASHTRA,01-05-2015,1.9
MAHARASHTRA,01-06-2015,144.8
MAHARASHTRA,01-07-2015,454.5
MAHARASHTRA,01-08-2015,384
